customer_id,total_product_A,total_product_B,total_purchases
C001396,7,2,2
C001397,21,12,6
C001398,10,6,4
C001399,14,19,6
C001400,11,0,2
C001401,0,23,4
C001402,2,12,3
C001403,3,12,4
C001404,10,4,3
C001405,4,1,2
C001406,15,9,5
C001407,6,13,4
C001408,5,9,6
C001409,24,1,6
C001410,0,6,1
C001411,17,6,6
C001412,8,19,5
C001413,8,7,4
C001414,20,2,6
C001415,6,12,4
C001416,0,5,1
C001417,5,10,4
C001418,17,10,6
C001419,4,7,3
C001420,12,10,5
C001421,0,3,2
C001422,7,0,2
C001423,4,0,1
C001424,1,0,1
C001425,0,4,1
C001426,13,3,5
C001427,13,4,4
C001428,3,7,3
C001429,4,9,4
C001430,20,11,6
C001431,18,0,4
C001432,0,17,3
C001433,13,8,4
C001434,15,4,3
C001435,4,16,4
C001436,8,25,5
C001437,14,8,5
C001438,4,11,3
C001439,12,21,5
C001440,6,11,5
C001441,0,6,2
C001442,18,5,5
C001443,0,9,2
C001444,5,21,6
C001445,6,0,1
C001446,1,0,1
C001447,22,2,6
C001448,5,1,2
C001449,2,0,1
C001450,15,20,6
C001451,14,7,4
C001452,15,0,4
C001453,11,6,3
C001454,3,24,6
C001455,19,0,3
C001456,11,18,6
C001457,9,9,4
C001458,9,12,4
C001459,6,21,6
C001460,0,8,1
C001461,10,18,5
C001462,7,26,6
C001463,0,9,2
C001464,9,20,6
C001465,4,2,3
C001466,8,17,5
C001467,17,11,5
C001468,0,6,1
C001469,8,5,3
C001470,0,9,2
C001471,8,16,4
C001472,1,10,3
C001473,10,13,5
C001474,16,10,6
C001475,14,0,3
C001476,1,19,5
C001477,26,11,6
C001478,22,5,6
C001479,3,9,4
C001480,0,5,1
C001481,8,0,2
C001482,1,0,1
C001483,18,3,4
C001484,23,0,5
C001485,8,15,6
C001486,7,6,2
C001487,6,4,2
C001488,25,8,6
C001489,3,13,5
C001490,8,9,5
C001491,1,4,2
C001492,3,6,2
C001493,19,4,5
C001494,14,5,5
C001495,6,12,5
C001496,0,26,6
C001497,5,21,5
C001498,9,5,4
C001499,24,2,5
C001500,18,1,5
C001501,4,27,5
C001502,0,2,1
C001503,6,0,1
C001504,5,7,2
C001505,1,2,3
C001506,6,0,2
C001507,8,17,6
C001508,4,4,3
C001509,8,7,3
C001510,8,16,5
C001511,5,0,2
C001512,0,10,2
C001513,1,0,1
C001514,6,0,1
C001515,9,15,6
C001516,0,12,2
C001517,0,8,1
C001518,0,7,2
C001519,3,15,5
C001520,4,0,1
C001521,3,12,4
C001522,0,4,1
C001523,11,7,5
C001524,8,0,1
C001525,11,0,2
C001526,4,0,1
C001527,15,6,4
C001528,14,7,4
C001529,8,0,1
C001530,0,5,1
C001531,0,15,3
C001532,5,13,5
C001533,0,4,1
C001534,0,1,1
C001535,11,10,4
C001536,8,23,5
C001537,10,10,4
C001538,5,0,1
C001539,0,3,1
C001540,0,2,1
C001541,2,0,1
C001542,7,20,5
C001543,0,16,3
C001544,0,11,2
C001545,0,10,2
C001546,12,2,3
C001547,13,0,3
C001548,5,20,5
C001549,18,9,6
C001550,13,0,2
C001551,11,15,6
C001552,5,8,4
C001553,0,1,1
C001554,1,14,3
C001555,0,6,2
C001556,10,1,4
C001557,0,17,4
C001558,14,9,5
C001559,0,19,3
C001560,0,14,3
C001561,19,4,4
C001562,7,0,1
C001563,0,4,1
C001564,11,0,2
C001565,12,1,3
C001566,10,12,4
C001567,8,15,4
C001568,9,0,2
C001569,7,3,2
C001570,14,5,5
C001571,27,9,6
C001572,8,7,4
C001573,8,11,5
C001574,14,0,3
C001575,5,6,2
C001576,0,3,1
C001577,13,3,4
C001578,1,0,1
C001579,0,8,1
C001580,5,10,5
C001581,5,0,1
C001582,16,11,6
C001583,19,5,6
C001584,8,1,2
C001585,14,0,2
C001586,0,7,2
C001587,13,0,4
C001588,16,4,5
C001589,1,19,5
C001590,4,16,6
C001591,16,3,6
C001592,0,4,1
C001593,3,0,2
C001594,5,6,2
C001595,8,10,4
C001596,5,5,3
C001597,25,0,4
C001598,7,6,4
C001599,15,12,6
C001600,27,0,4
C001601,11,7,4
C001602,0,6,2
C001603,16,19,6
C001604,1,14,3
C001605,8,15,3
C001606,1,10,3
C001607,2,2,2
C001608,2,3,2
C001609,6,7,4
C001610,2,0,1
C001611,6,6,4
C001612,3,10,3
C001613,15,7,5
C001614,13,0,3
C001615,0,22,4
C001616,0,6,2
C001617,4,13,6
C001618,5,18,5
C001619,3,16,6
C001620,0,2,1
C001621,7,0,1
C001622,8,26,6
C001623,12,12,4
C001624,8,2,2
C001625,0,7,1
C001626,21,2,6
C001627,1,8,2
C001628,3,0,1
C001629,6,3,2
C001630,0,6,2
C001631,15,0,3
C001632,16,12,5
C001633,6,0,1
C001634,0,5,1
C001635,0,7,2
C001636,6,6,2
C001637,5,0,1
C001638,7,16,5
C001639,6,7,2
C001640,6,0,1
C001641,1,12,3
C001642,0,20,6
C001643,20,10,5
C001644,8,0,1
C001645,13,15,5
C001646,7,9,3
C001647,8,3,2
C001648,0,7,1
C001649,0,4,1
C001650,0,4,1
C001651,8,7,3
C001652,12,3,4
C001653,13,4,4
C001654,9,6,4
C001655,15,2,6
C001656,12,6,5
C001657,3,4,2
C001658,7,8,3
C001659,11,15,6
C001660,2,0,1
C001661,28,6,5
C001662,13,7,4
C001663,0,7,1
C001664,7,9,3
C001665,6,7,4
C001666,8,2,2
C001667,0,2,1
C001668,8,12,6
C001669,2,2,2
C001670,8,18,6
C001671,8,0,1
C001672,9,8,3
C001673,25,0,6
C001674,10,0,2
C001675,20,14,6
C001676,5,13,5
C001677,9,8,3
C001678,13,14,6
C001679,6,8,2
C001680,10,7,3
C001681,9,22,5
C001682,6,19,4
C001683,20,0,4
C001684,0,14,2
C001685,9,11,5
C001686,21,7,6
C001687,13,8,5
C001688,23,6,6
C001689,3,19,6
C001690,5,3,2
C001691,11,14,6
C001692,12,15,6
C001693,2,5,3
C001694,20,6,6
C001695,7,0,1
C001696,8,8,2
C001697,5,12,4
C001698,0,5,2
C001699,12,5,5
C001700,14,14,6
C001701,6,12,4
C001702,14,7,5
C001703,8,22,6
C001704,15,19,5
C001705,8,9,5
C001706,12,8,4
C001707,8,13,4
C001708,4,0,2
C001709,0,39,6
C001710,21,6,6
C001711,1,12,3
C001712,7,0,2
C001713,11,5,4
C001714,5,12,6
C001715,0,16,3
C001716,12,6,4
C001717,0,26,5
C001718,9,0,3
C001719,2,0,1
C001720,12,11,4
C001721,10,3,3
C001722,1,0,1
C001723,12,0,3
C001724,0,6,1
C001725,11,3,5
C001726,0,3,1
C001727,3,16,5
C001728,2,8,3
C001729,15,11,6
C001730,0,3,1
C001731,10,6,4
C001732,0,7,1
C001733,5,20,5
C001734,6,0,1
C001735,20,4,5
C001736,7,9,3
C001737,13,19,5
C001738,0,15,4
C001739,5,0,1
C001740,0,16,3
C001741,0,8,1
C001742,21,0,4
C001743,0,4,1
C001744,17,6,4
C001745,12,14,6
C001746,0,3,1
C001747,5,24,6
C001748,7,4,3
C001749,21,8,6
C001750,16,8,4
C001751,10,0,3
C001752,9,4,3
C001753,0,9,2
C001754,17,9,6
C001755,3,7,2
C001756,7,1,3
C001757,8,7,2
C001758,10,3,4
C001759,18,9,6
C001760,3,24,5
C001761,7,17,4
C001762,6,23,5
C001763,14,14,6
C001764,0,18,3
C001765,0,13,3
C001766,15,13,5
C001767,7,0,1
C001768,0,3,1
C001769,2,5,2
C001770,0,1,1
C001771,18,19,6
C001772,15,16,6
C001773,0,5,1
C001774,7,17,5
C001775,3,2,2
C001776,1,0,1
C001777,2,7,2
C001778,0,7,1
C001779,12,7,4
C001780,17,2,5
C001781,5,1,2
C001782,0,6,1
C001783,11,11,6
C001784,10,0,2
C001785,8,0,1
C001786,11,12,5
C001787,7,3,3
C001788,21,8,5
C001789,11,7,6
C001790,10,22,6
C001791,1,9,3
C001792,10,0,3
C001793,6,0,2
C001794,0,10,2
C001795,0,3,1
C001796,11,2,3
C001797,9,14,6
C001798,18,17,6
C001799,25,0,5
C001800,0,7,1
C001801,8,2,3
C001802,14,8,4
C001803,5,22,6
C001804,0,19,3
C001805,5,13,5
C001806,23,7,6
C001807,7,16,6
C001808,11,1,4
C001809,9,12,4
C001810,0,10,2
C001811,8,13,6
C001812,8,8,4
C001813,0,3,1
C001814,0,7,1
C001815,13,7,3
C001816,16,15,5
C001817,12,22,6
C001818,6,5,2
C001819,2,0,1
C001820,9,16,6
C001821,14,3,3
C001822,5,2,3
C001823,14,17,6
C001824,6,3,3
C001825,10,3,5
C001826,6,19,6
C001827,2,14,3
C001828,7,0,1
C001829,13,11,5
C001830,0,3,1
C001831,0,11,2
C001832,5,4,5
C001833,8,6,4
C001834,2,0,1
C001835,11,5,3
C001836,6,7,4
C001837,11,14,6
C001838,0,1,1
C001839,6,0,1
C001840,23,10,5
C001841,3,8,4
C001842,24,0,4
C001843,2,12,3
C001844,6,16,3
C001845,5,3,2
C001846,3,0,1
C001847,34,6,6
C001848,5,8,3
C001849,11,8,4
C001850,6,17,4
C001851,0,3,1
C001852,8,5,3
C001853,20,9,5
C001854,8,0,1
C001855,15,11,6
C001856,4,0,1
C001857,6,6,3
C001858,1,0,1
C001859,6,11,4
C001860,4,18,6
C001861,18,3,4
C001862,11,11,6
C001863,3,31,6
C001864,0,3,1
C001865,17,9,6
C001866,4,1,2
C001867,2,19,5
C001868,12,2,6
C001869,6,10,6
C001870,4,0,1
C001871,23,3,6
C001872,19,8,5
C001873,4,0,1
C001874,1,19,4
C001875,4,15,3
C001876,13,21,6
C001877,9,1,3
C001878,16,12,5
C001879,21,7,6
C001880,1,0,1
C001881,3,7,4
C001882,1,2,2
C001883,4,0,1
C001884,8,4,2
C001885,14,1,5
C001886,18,0,4
C001887,4,8,2
C001888,5,18,4
C001889,0,8,1
C001890,4,5,2
C001891,1,4,2
C001892,0,3,1
C001893,5,14,5
C001894,14,9,5
C001895,3,13,5
C001896,0,16,3
C001897,1,17,4
C001898,20,2,4
C001899,0,12,2
C001900,14,10,4
C001901,5,3,4
C001902,6,3,3
C001903,3,5,3
C001904,6,1,2
C001905,8,5,2
C001906,21,10,6
C001907,3,17,4
C001908,4,4,3
C001909,10,12,6
C001910,16,8,4
C001911,7,25,5
C001912,10,0,2
C001913,0,10,2
C001914,3,12,3
C001915,8,4,2
C001916,4,9,5
C001917,8,21,6
C001918,3,2,2
C001919,5,3,2
C001920,11,3,5
C001921,10,7,5
C001922,12,20,6
C001923,11,20,6
C001924,11,9,5
C001925,14,4,4
C001926,5,2,3
C001927,19,0,3
C001928,5,30,6
C001929,12,4,4
C001930,3,12,4
C001931,0,25,4
C001932,20,6,6
C001933,3,22,6
C001934,5,0,1
C001935,16,2,4
C001936,7,6,3
C001937,2,16,6
C001938,7,3,3
C001939,0,11,3
C001940,5,13,3
C001941,7,10,5
C001942,9,11,5
C001943,8,0,2
C001944,12,4,4
C001945,20,18,6
C001946,0,3,1
C001947,20,3,5
C001948,9,14,6
C001949,4,5,2
C001950,3,0,1
C001951,11,9,6
C001952,3,9,4
C001953,14,15,6
C001954,9,4,4
C001955,5,0,1
C001956,4,6,3
C001957,17,2,4
C001958,5,25,6
C001959,9,9,4
C001960,0,5,1
C001961,14,0,4
C001962,3,11,4
C001963,7,4,4
C001964,0,13,2
C001965,5,7,2
C001966,0,5,1
C001967,3,8,2
C001968,8,8,2
C001969,6,3,2
C001970,6,9,5
C001971,13,9,6
C001972,8,0,1
C001973,17,0,3
C001974,6,0,2
C001975,14,14,6
C001976,4,1,2
C001977,19,11,6
C001978,5,21,4
C001979,0,1,1
C001980,0,21,5
C001981,0,16,3
C001982,6,4,2
C001983,14,8,6
C001984,5,0,1
C001985,11,0,2
C001986,0,2,1
C001987,12,0,2
C001988,5,10,4
C001989,3,14,4
C001990,8,20,6
C001991,20,2,4
C001992,12,15,6
C001993,8,2,2
C001994,14,8,5
C001995,12,9,4
C001996,9,0,2
C001997,0,20,4
C001998,0,3,1
C001999,5,0,1
C002000,8,15,5
C002001,22,7,6
C002002,16,5,4
C002003,5,0,1
C002004,8,0,1
C002005,18,13,5
C002006,0,7,1
C002007,0,7,2
C002008,5,8,2
C002009,9,6,4
C002010,10,8,3
C002011,0,2,1
C002012,2,0,1
C002013,9,2,3
C002014,14,8,4
C002015,7,17,6
C002016,7,0,2
C002017,3,10,4
C002018,18,0,3
C002019,22,8,6
C002020,16,9,6
C002021,4,6,3
C002022,17,13,5
C002023,5,1,2
C002024,4,5,2
C002025,7,11,4
C002026,0,5,1
C002027,5,13,6
C002028,3,0,1
C002029,22,1,5
C002030,19,4,4
C002031,4,0,1
C002032,12,0,2
C002033,5,14,4
C002034,15,8,5
C002035,3,8,2
C002036,12,11,6
C002037,3,0,1
C002038,8,10,4
C002039,0,4,2
C002040,6,4,3
C002041,10,10,4
C002042,5,2,2
C002043,6,0,1
C002044,8,0,1
C002045,0,21,4
C002046,0,8,1
C002047,10,0,2
C002048,17,13,5
C002049,3,4,5
C002050,0,13,2
C002051,1,4,2
C002052,8,0,2
C002053,0,22,3
C002054,12,17,6
C002055,5,0,1
C002056,14,10,6
C002057,10,18,5
C002058,17,11,6
C002059,3,0,1
C002060,5,8,5
C002061,15,12,4
C002062,4,3,2
C002063,0,14,2
C002064,0,17,3
C002065,10,6,3
C002066,16,3,4
C002067,10,9,4
C002068,6,5,3
C002069,17,1,5
C002070,0,4,2
C002071,10,19,6
C002072,11,0,2
C002073,3,7,2
C002074,11,10,4
C002075,6,8,4
C002076,8,11,5
C002077,8,12,5
C002078,10,11,5
C002079,8,23,5
C002080,24,4,6
C002081,7,0,1
C002082,0,3,2
C002083,0,8,1
C002084,8,8,5
C002085,20,8,6
C002086,3,11,3
C002087,0,19,3
C002088,14,2,4
C002089,6,14,4
C002090,0,6,1
C002091,3,0,1
C002092,13,7,5
C002093,14,9,4
C002094,4,0,2
C002095,26,0,6
C002096,9,0,2
C002097,4,9,4
C002098,6,7,3
C002099,10,7,4
C002100,12,8,3
C002101,5,6,2
C002102,6,10,5
C002103,11,0,3
C002104,0,4,1
C002105,1,22,5
C002106,1,17,4
C002107,10,0,2
C002108,2,13,3
C002109,4,1,2
C002110,2,19,5
C002111,9,9,4
C002112,2,27,6
C002113,6,26,6
C002114,8,1,2
C002115,12,9,5
C002116,4,8,2
C002117,4,3,2
C002118,9,2,3
C002119,14,8,6
C002120,0,5,2
C002121,19,0,5
C002122,20,12,6
C002123,12,5,4
C002124,4,12,5
C002125,16,3,3
C002126,21,0,3
C002127,2,10,4
C002128,18,11,6
C002129,5,1,3
C002130,10,5,3
C002131,15,11,5
C002132,19,14,6
C002133,21,0,4
C002134,5,15,5
C002135,5,7,2
C002136,4,0,1
C002137,8,1,2
C002138,23,6,6
C002139,10,22,6
C002140,4,5,4
C002141,0,5,2
C002142,22,0,6
C002143,7,12,5
C002144,6,3,4
C002145,18,8,5
C002146,24,0,4
C002147,1,14,3
C002148,4,3,3
C002149,4,6,3
C002150,18,12,6
C002151,5,9,3
C002152,16,12,5
C002153,10,0,2
C002154,0,15,4
C002155,13,6,4
C002156,0,2,1
C002157,0,5,1
C002158,16,6,4
C002159,1,3,2
C002160,16,6,5
C002161,13,1,4
C002162,2,31,6
C002163,6,11,5
C002164,20,7,5
C002165,0,9,2
C002166,7,0,1
C002167,5,5,3
C002168,7,5,3
C002169,7,12,3
C002170,19,12,6
C002171,2,0,1
C002172,1,15,6
C002173,0,1,1
C002174,3,8,2
C002175,14,7,5
C002176,17,9,6
C002177,1,0,1
C002178,7,14,3
C002179,22,5,5
C002180,8,16,6
C002181,3,0,1
C002182,2,0,2
C002183,5,14,6
C002184,11,6,3
C002185,7,20,5
C002186,0,15,3
C002187,3,24,5
C002188,0,1,1
C002189,1,15,3
C002190,0,4,2
C002191,0,10,2
C002192,4,0,1
C002193,15,11,5
C002194,4,4,2
C002195,7,0,2
C002196,2,12,4
C002197,5,8,3
C002198,8,0,3
C002199,0,12,2
C002200,8,5,3
C002201,13,9,6
C002202,15,5,3
C002203,11,21,6
C002204,0,8,1
C002205,18,3,4
C002206,8,0,2
C002207,18,8,6
C002208,0,12,3
C002209,4,0,1
C002210,0,13,2
C002211,0,8,1
C002212,17,0,4
C002213,7,9,3
C002214,2,7,3
C002215,6,12,3
C002216,15,6,5
C002217,17,5,4
C002218,8,0,1
C002219,8,7,3
C002220,1,0,1
C002221,24,7,6
C002222,0,3,1
C002223,2,0,1
C002224,8,5,2
C002225,0,3,1
C002226,12,7,3
C002227,0,22,4
C002228,13,18,6
C002229,3,14,5
C002230,10,8,5
C002231,21,5,6
C002232,2,8,2
C002233,3,3,2
C002234,16,0,3
C002235,6,14,5
C002236,5,0,1
C002237,14,7,6
C002238,8,17,5
C002239,6,6,3
C002240,3,1,2
C002241,5,7,3
C002242,0,5,2
C002243,1,9,3
C002244,7,0,2
C002245,7,8,5
C002246,10,1,4
C002247,1,14,3
C002248,6,19,6
C002249,15,10,5
C002250,3,0,1
C002251,0,3,1
C002252,9,6,4
C002253,2,9,3
C002254,3,14,4
C002255,1,6,2
C002256,10,0,2
C002257,13,6,6
C002258,7,1,3
C002259,3,7,2
C002260,8,0,1
C002261,4,14,4
C002262,9,12,4
C002263,0,6,1
C002264,15,0,4
C002265,12,6,5
C002266,10,15,5
C002267,14,0,3
C002268,15,10,5
C002269,0,1,1
C002270,4,0,1
C002271,0,7,2
C002272,11,19,6
C002273,1,12,5
C002274,9,0,2
C002275,6,0,2
C002276,6,2,3
C002277,8,8,3
C002278,9,18,6
C002279,5,16,5
C002280,4,0,1
C002281,0,2,1
C002282,8,26,6
C002283,2,2,2
C002284,4,17,5
C002285,1,0,1
C002286,6,3,3
C002287,4,6,3
C002288,20,6,5
C002289,4,7,3
C002290,4,3,2
C002291,6,0,1
C002292,8,0,1
C002293,0,9,3
C002294,13,6,4
C002295,9,9,5
C002296,7,10,6
C002297,5,4,2
C002298,12,8,6
C002299,4,10,3
C002300,10,9,5
C002301,0,2,1
C002302,24,6,5
C002303,11,10,5
C002304,3,0,1
C002305,12,8,3
C002306,18,3,5
C002307,8,9,4
C002308,15,17,6
C002309,18,11,6
C002310,6,9,4
C002311,8,6,3
C002312,4,8,3
C002313,0,26,5
C002314,11,4,4
C002315,2,6,3
C002316,15,13,6
C002317,8,0,1
C002318,8,13,4
C002319,12,1,3
C002320,1,16,4
C002321,14,14,5
C002322,5,17,5
C002323,23,8,4
C002324,11,7,4
C002325,5,12,5
C002326,19,6,5
C002327,6,6,2
C002328,7,18,5
C002329,11,5,4
C002330,12,4,3
C002331,6,3,2
C002332,4,0,2
C002333,13,6,5
C002334,5,14,3
C002335,0,9,2
C002336,5,5,2
C002337,5,11,3
C002338,2,7,3
C002339,10,4,3
C002340,20,8,6
C002341,12,5,4
C002342,5,19,6
C002343,4,20,6
C002344,11,23,6
C002345,2,9,3
C002346,0,16,5
C002347,12,10,6
C002348,5,0,1
C002349,10,2,5
C002350,4,20,4
C002351,12,8,4
C002352,5,6,2
C002353,7,8,4
C002354,0,8,2
C002355,0,2,1
C002356,3,13,5
C002357,13,0,2
C002358,0,1,1
C002359,23,12,6
C002360,4,6,2
C002361,6,8,5
C002362,8,0,1
C002363,5,10,3
C002364,13,14,5
C002365,2,4,2
C002366,15,0,2
C002367,17,4,4
C002368,5,0,2
C002369,8,13,3
C002370,5,19,6
C002371,12,19,6
C002372,7,20,5
C002373,1,3,2
C002374,0,8,1
C002375,20,0,5
C002376,10,1,3
C002377,6,12,4
C002378,0,1,1
C002379,16,15,6
C002380,0,20,5
C002381,11,0,3
C002382,3,16,6
C002383,12,10,4
C002384,3,11,4
C002385,10,13,6
C002386,9,4,4
C002387,1,1,2
C002388,14,0,4
C002389,2,0,1
C002390,4,12,4
C002391,7,1,4
C002392,13,3,4
C002393,6,0,1
C002394,13,0,3
C002395,6,0,1
C002396,9,15,4
C002397,0,3,1
C002398,0,14,3
C002399,8,1,2
C002400,5,0,1
C002401,14,18,6
C002402,0,20,5
C002403,1,13,3
C002404,4,5,2
C002405,0,8,1
C002406,3,20,5
C002407,12,6,5
C002408,7,13,3
C002409,2,0,1
C002410,2,1,2
C002411,4,14,3
C002412,2,3,4
C002413,12,15,6
C002414,6,17,5
C002415,7,17,5
C002416,11,7,4
C002417,0,13,2
C002418,7,6,4
C002419,0,7,1
C002420,13,18,5
C002421,15,4,4
C002422,12,24,5
C002423,6,15,4
C002424,8,9,5
C002425,15,0,3
C002426,3,19,5
C002427,4,18,5
C002428,3,9,3
C002429,0,21,5
C002430,6,15,3
C002431,0,5,1
C002432,16,4,3
C002433,11,8,3
C002434,8,0,1
C002435,13,8,5
C002436,6,12,3
C002437,6,12,6
C002438,18,5,6
C002439,15,5,6
C002440,1,11,4
C002441,12,8,5
C002442,18,8,5
C002443,12,7,4
C002444,17,7,6
C002445,0,6,1
C002446,3,12,3
C002447,0,4,1
C002448,18,9,6
C002449,16,21,6
C002450,10,5,4
C002451,18,15,6
C002452,1,9,5
C002453,3,0,1
C002454,13,0,2
C002455,1,12,4
C002456,0,6,1
C002457,12,6,4
C002458,1,14,3
C002459,2,10,3
C002460,15,8,6
C002461,13,4,6
C002462,0,6,2
C002463,13,12,6
C002464,7,7,3
C002465,1,0,1
C002466,0,8,1
C002467,6,6,3
C002468,3,8,3
C002469,9,0,3
C002470,3,27,5
C002471,2,14,4
C002472,15,11,6
C002473,4,0,1
C002474,6,1,2
C002475,15,7,6
C002476,5,7,3
C002477,8,18,5
C002478,0,22,4
C002479,2,23,5
C002480,0,13,2
C002481,14,16,6
C002482,6,13,5
C002483,12,0,2
C002484,0,16,3
C002485,14,12,6
C002486,14,8,4
C002487,19,8,5
C002488,0,3,1
C002489,7,0,1
C002490,1,13,6
C002491,0,13,2
C002492,22,3,6
C002493,1,0,1
C002494,6,5,2
C002495,20,1,5
C002496,8,18,6
C002497,18,16,6
C002498,7,0,1
C002499,0,12,3
C002500,6,13,4
C002501,9,12,6
C002502,2,0,1
C002503,19,4,4
C002504,14,11,6
C002505,6,12,4
C002506,12,3,4
C002507,2,0,1
C002508,1,13,4
C002509,0,7,1
C002510,5,6,3
C002511,8,0,1
C002512,7,15,5
C002513,12,8,4
C002514,11,5,3
C002515,10,7,5
C002516,17,12,6
C002517,11,4,4
C002518,0,8,1
C002519,6,0,1
C002520,15,7,6
C002521,5,5,2
C002522,2,6,2
C002523,16,8,4
C002524,5,2,2
C002525,7,11,4
C002526,6,0,1
C002527,2,0,1
C002528,0,8,1
C002529,10,8,4
C002530,18,9,5
C002531,10,10,5
C002532,8,6,4
C002533,17,12,6
C002534,1,0,1
C002535,0,6,1
C002536,0,4,1
C002537,11,15,6
C002538,4,8,3
C002539,1,11,5
C002540,14,9,6
C002541,6,31,6
C002542,10,12,6
C002543,7,4,2
C002544,13,5,4
C002545,7,0,1
C002546,8,6,2
C002547,2,3,2
C002548,20,8,6
C002549,0,17,5
C002550,11,0,2
C002551,0,3,1
C002552,5,14,5
C002553,0,7,1
C002554,5,3,2
C002555,0,9,3
C002556,15,9,5
C002557,14,1,3
C002558,4,8,4
C002559,6,8,3
C002560,10,7,5
C002561,14,0,3
C002562,16,9,6
C002563,3,0,1
C002564,0,8,1
C002565,0,4,2
C002566,8,18,6
C002567,14,3,4
C002568,2,15,5
C002569,0,10,3
C002570,3,2,3
C002571,5,14,3
C002572,3,6,2
C002573,1,1,2
C002574,6,10,5
C002575,6,10,3
C002576,17,6,6
C002577,7,10,3
C002578,0,14,4
C002579,12,7,3
C002580,5,5,3
C002581,3,20,6
C002582,12,8,4
C002583,7,0,1
C002584,1,12,5
C002585,0,3,1
C002586,8,14,4
C002587,7,14,6
C002588,0,25,6
C002589,11,7,3
C002590,5,0,1
C002591,19,9,5
C002592,13,14,6
C002593,6,21,4
C002594,0,6,1
C002595,4,13,4
C002596,0,7,2
C002597,4,29,6
C002598,8,12,5
C002599,5,6,2
C002600,14,0,2
C002601,4,0,1
C002602,15,2,3
C002603,15,10,5
C002604,5,10,5
C002605,6,0,1
C002606,2,12,4
C002607,13,0,3
C002608,7,0,1
C002609,2,13,3
C002610,6,14,4
C002611,9,16,6
C002612,15,3,5
C002613,0,1,1
C002614,10,13,6
C002615,12,0,3
C002616,5,2,2
C002617,8,2,4
C002618,1,2,2
C002619,2,2,2
C002620,6,13,4
C002621,13,9,4
C002622,0,5,1
C002623,8,8,3
C002624,8,4,3
C002625,0,2,1
C002626,15,6,5
C002627,9,9,4
C002628,2,0,1
C002629,15,9,4
C002630,24,0,4
C002631,16,10,5
C002632,11,10,4
C002633,12,22,6
C002634,0,4,1
C002635,0,16,4
C002636,7,7,3
C002637,4,0,1
C002638,9,12,4
C002639,6,2,2
C002640,4,8,4
C002641,4,0,3
C002642,8,0,1
C002643,17,3,4
C002644,8,17,5
C002645,6,0,2
C002646,2,4,3
C002647,9,9,6
C002648,15,5,5
C002649,3,2,3
C002650,22,8,4
C002651,0,16,3
C002652,5,19,5
C002653,25,4,6
C002654,8,2,3
C002655,9,0,2
C002656,19,11,5
C002657,2,2,2
C002658,9,1,4
C002659,0,18,3
C002660,8,21,5
C002661,5,1,2
C002662,7,12,4
C002663,7,0,1
C002664,4,5,2
C002665,5,0,1
C002666,6,16,4
C002667,4,30,6
C002668,5,0,1
C002669,10,1,3
C002670,8,2,2
C002671,4,8,4
C002672,8,15,6
C002673,29,0,6
C002674,8,13,4
C002675,5,12,4
C002676,11,13,5
C002677,6,0,1
C002678,5,0,1
C002679,4,22,5
C002680,0,2,1
C002681,7,0,1
C002682,16,12,6
C002683,12,0,2
C002684,7,13,6
C002685,6,0,1
C002686,0,7,2
C002687,10,0,2
C002688,0,19,5
C002689,15,7,5
C002690,15,7,5
C002691,8,0,1
C002692,0,11,2
C002693,13,8,3
C002694,0,26,5
C002695,0,11,3
C002696,2,1,2
C002697,9,4,3
C002698,18,6,5
C002699,0,2,1
C002700,0,14,2
C002701,9,10,4
C002702,7,14,4
C002703,0,9,2
C002704,4,13,3
C002705,18,4,4
C002706,8,13,4
C002707,7,0,1
C002708,1,5,3
C002709,6,6,2
C002710,9,15,4
C002711,11,14,6
C002712,8,9,4
C002713,8,7,3
C002714,13,13,4
C002715,10,3,4
C002716,12,8,3
C002717,15,24,6
C002718,3,0,1
C002719,9,3,3
C002720,3,13,3
C002721,16,4,3
C002722,10,8,5
C002723,15,11,5
C002724,17,15,6
C002725,13,2,5
C002726,28,0,6
C002727,15,12,6
C002728,10,11,5
C002729,13,5,5
C002730,9,7,4
C002731,20,3,6
C002732,17,0,3
C002733,17,5,6
C002734,17,15,6
C002735,23,6,6
C002736,9,6,5
C002737,1,15,3
C002738,8,12,4
C002739,10,0,3
C002740,12,0,3
C002741,6,8,3
C002742,10,4,4
C002743,6,15,3
C002744,6,4,2
C002745,9,0,2
C002746,0,3,1
C002747,0,8,1
C002748,10,12,6
C002749,2,8,4
C002750,1,13,4
C002751,0,3,1
C002752,0,12,3
C002753,11,10,5
C002754,3,6,2
C002755,2,0,1
C002756,0,4,1
C002757,4,0,1
C002758,9,12,5
C002759,0,2,1
C002760,0,7,1
C002761,9,8,5
C002762,14,21,6
C002763,17,7,6
C002764,7,28,5
C002765,15,4,6
C002766,6,0,2
C002767,15,23,6
C002768,8,0,1
C002769,2,8,2
C002770,3,0,2
C002771,7,15,6
C002772,0,13,5
C002773,8,0,2
C002774,2,8,2
C002775,17,5,5
C002776,3,0,1
C002777,9,6,3
C002778,2,0,1
C002779,6,0,1
C002780,22,3,6
C002781,8,1,2
C002782,13,10,6
C002783,0,2,1
C002784,10,8,6
C002785,7,0,1
C002786,11,5,5
C002787,10,16,6
C002788,8,0,1
C002789,7,4,2
C002790,12,0,2
C002791,6,7,5
C002792,21,0,4
